product_name,brand,category_path,product_url,sku,item_number,product_code,variant_options_json,price,currency,price_visibility,unit_pack_size,availability,description,specifications_json,image_urls_json,variant_image_urls_json,alternative_products_json,field_provenance_json,scraped_at
Aqua Source,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aqua-source-reg,4711908,CR3447,,"{""description"":""Medium, 200/box""}",24.990000,USD,public,200/box,In stock,Powder-free nitrile exam gloves. Natural form-fitting gloves coated with lanolin and Vitamin E. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous Aqua color Thickness: at palm 3.2 mils; at fingertips 4.0 mils 200 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbl_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:53:58.490030+00:00
Aqua Source,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aqua-source-reg,4711911,CR3448,,"{""description"":""Large, 200/box""}",24.990000,USD,public,200/box,In stock,Powder-free nitrile exam gloves. Natural form-fitting gloves coated with lanolin and Vitamin E. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous Aqua color Thickness: at palm 3.2 mils; at fingertips 4.0 mils 200 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbl_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:53:58.490030+00:00
Aqua Source,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aqua-source-reg,4711912,CR3449,,"{""description"":""X-large, 200/box""}",24.990000,USD,public,200/box,In stock,Powder-free nitrile exam gloves. Natural form-fitting gloves coated with lanolin and Vitamin E. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous Aqua color Thickness: at palm 3.2 mils; at fingertips 4.0 mils 200 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbl_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:53:58.490030+00:00
Sterile water for injection - B Braun,B Braun,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sterile-water-for-injection-b-braun,5102502,L8502,,"{""description"":""250ml bag, case of 24""}",187.990000,USD,public,24/case,Backorder,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. Clear, colorless, odorless liquid. Sterile, hypotonic, nonpyrogenic, and contains no bacteriostatic or antimicrobial agents. EXCEL® IV bags feature a sturdy port system and are not manufactured with latex, PVC or DEHP. Click here to see full prescribing information",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxkq.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:00.287989+00:00
Sterile water for injection - B Braun,B Braun,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sterile-water-for-injection-b-braun,5102504,L8501-01,,"{""description"":""500ml bag, case of 24""}",166.990000,USD,public,24/case,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. Clear, colorless, odorless liquid. Sterile, hypotonic, nonpyrogenic, and contains no bacteriostatic or antimicrobial agents. EXCEL® IV bags feature a sturdy port system and are not manufactured with latex, PVC or DEHP. Click here to see full prescribing information",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxkq.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:00.287989+00:00
Sterile water for injection - B Braun,B Braun,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sterile-water-for-injection-b-braun,5102506,L8500,,"{""description"":""1,000ml bag, case of 12""}",108.490000,USD,public,12/case,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. Clear, colorless, odorless liquid. Sterile, hypotonic, nonpyrogenic, and contains no bacteriostatic or antimicrobial agents. EXCEL® IV bags feature a sturdy port system and are not manufactured with latex, PVC or DEHP. Click here to see full prescribing information",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxkq.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:00.287989+00:00
Sterile water for injection - B Braun,B Braun,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sterile-water-for-injection-b-braun,5102508,S8506,,"{""description"":""3 liter (3,000ml) bag, case of 4""}",80.990000,USD,public,4/case,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. Clear, colorless, odorless liquid. Sterile, hypotonic, nonpyrogenic, and contains no bacteriostatic or antimicrobial agents. EXCEL® IV bags feature a sturdy port system and are not manufactured with latex, PVC or DEHP. Click here to see full prescribing information",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxkq.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:00.287989+00:00
Xlim,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,4710520,CR3125,,"{""description"":""X-small, 100/box""}",11.490000,USD,public,100/box,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:02.249895+00:00
Xlim,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,4710532,CR3126,,"{""description"":""Small, 100/box""}",11.490000,USD,public,100/box,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:02.249895+00:00
Xlim,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,4710544,CR3127,,"{""description"":""Medium, 100/box""}",11.490000,USD,public,100/box,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:02.249895+00:00
Xlim,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,4710556,CR3128,,"{""description"":""Large, 100/box""}",11.490000,USD,public,100/box,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:02.249895+00:00
Xlim,Cranberry,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,4710568,CR3129,,"{""description"":""X-large, 100/box""}",11.490000,USD,public,100/box,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:02.249895+00:00
Sodium chloride 0.9% for injection - Baxter,Baxter Healthcare,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sodium-chloride-0-9-for-injection-baxter,5102410,2B1309,,"{""description"":""100ml bag, sleeve of 16""}",73.990000,USD,public,sleeve of 16,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. 0.9% sodium chloride injection. Viaflex IV injection plastic container. USP sterile disposable port closure. Not made with natural rubber latex.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxhk.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:03.966264+00:00
Sodium chloride 0.9% for injection - Baxter,Baxter Healthcare,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sodium-chloride-0-9-for-injection-baxter,5102412,2B1322Q,,"{""description"":""250ml bag, case of 36""}",267.990000,USD,public,36/case,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. 0.9% sodium chloride injection. Viaflex IV injection plastic container. USP sterile disposable port closure. Not made with natural rubber latex.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxhk.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:03.966264+00:00
Sodium chloride 0.9% for injection - Baxter,Baxter Healthcare,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sodium-chloride-0-9-for-injection-baxter,5102414,2B1323Q,,"{""description"":""500ml bag, case of 24""}",184.290000,USD,public,24/case,In stock,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. 0.9% sodium chloride injection. Viaflex IV injection plastic container. USP sterile disposable port closure. Not made with natural rubber latex.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxhk.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:03.966264+00:00
Sodium chloride 0.9% for injection - Baxter,Baxter Healthcare,Dental Supplies > Sutures & surgical products > IV fluids and administration sets,https://www.safcodental.com/product/sodium-chloride-0-9-for-injection-baxter,5102416,2B1324X,,"{""description"":""1,000ml bag, case of 14""}",125.590000,USD,public,14/case,Backorder,"Due to supply chain disruptions, we are unable to accept backorders until the item is back in stock. 0.9% sodium chloride injection. Viaflex IV injection plastic container. USP sterile disposable port closure. Not made with natural rubber latex.",{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfxhk.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:03.966264+00:00
Halyard Black Nitrile,Halyard,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/halyard-black-nitrile,3028412,49439,,"{""description"":""x-small, 100/box""}",9.990000,USD,public,100/box,In stock,"HALYARD* Black Nitrile Exam Gloves deliver dependable protection and professional performance for dental professionals. Perfect for clinical and hygiene procedures, these nitrile gloves provide excellent tactile sensitivity and a secure grip with textured fingertips for confident instrument handling. The sleek black color conceals stains, maintaining a clean, modern look in any dental setting. Each box contains 100 gloves in a SMARTPULL* Dispenser designed to reduce waste, improve efficiency, and save valuable operatory space.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdl.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:06.152233+00:00
Halyard Black Nitrile,Halyard,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/halyard-black-nitrile,3028414,49440,,"{""description"":""small, 100/box""}",9.990000,USD,public,100/box,In stock,"HALYARD* Black Nitrile Exam Gloves deliver dependable protection and professional performance for dental professionals. Perfect for clinical and hygiene procedures, these nitrile gloves provide excellent tactile sensitivity and a secure grip with textured fingertips for confident instrument handling. The sleek black color conceals stains, maintaining a clean, modern look in any dental setting. Each box contains 100 gloves in a SMARTPULL* Dispenser designed to reduce waste, improve efficiency, and save valuable operatory space.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdl.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:06.152233+00:00
Halyard Black Nitrile,Halyard,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/halyard-black-nitrile,3028416,49441,,"{""description"":""medium, 100/box""}",9.990000,USD,public,100/box,In stock,"HALYARD* Black Nitrile Exam Gloves deliver dependable protection and professional performance for dental professionals. Perfect for clinical and hygiene procedures, these nitrile gloves provide excellent tactile sensitivity and a secure grip with textured fingertips for confident instrument handling. The sleek black color conceals stains, maintaining a clean, modern look in any dental setting. Each box contains 100 gloves in a SMARTPULL* Dispenser designed to reduce waste, improve efficiency, and save valuable operatory space.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdl.jpg?canvas=265%2C265&fit=bounds&height=265&optimize=medium&width=265""]","[""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=265&optimize=medium&width=265"",""https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?fit=bounds&height=700&optimize=medium&width=700""]",[],"{""product"":{""alternative_product_urls"":""not_available"",""brand"":""json_ld"",""category_path"":""json_ld"",""content_hash"":""derived"",""description"":""json_ld"",""image_urls"":""json_ld"",""name"":""json_ld"",""price_visibility"":""derived"",""product_url"":""json_ld"",""specifications"":""not_available""},""variant"":{""availability"":""embedded_state"",""image_urls"":""embedded_state"",""item_number"":""embedded_state"",""option_values"":""embedded_state"",""price"":""embedded_state"",""price_visibility"":""derived"",""product_url"":""derived"",""sku"":""embedded_state"",""unit_pack_size"":""derived""}}",2026-08-10T19:54:06.152233+00:00
